country,year_month,adm1_name,baseline_method,value,indicator
South Sudan,2021-03,Maiwut,none,3.0,conflict_fatalities
South Sudan,2021-03,Malakal,none,3.0,conflict_fatalities
South Sudan,2021-03,Mayendit,none,7.0,conflict_fatalities
South Sudan,2021-03,Mayom,none,2.0,conflict_fatalities
South Sudan,2021-03,Morobo,none,2.0,conflict_fatalities
South Sudan,2021-03,Mundri East,none,0.0,conflict_fatalities
South Sudan,2021-03,Mvolo,none,3.0,conflict_fatalities
South Sudan,2021-03,Nyirol,none,0.0,conflict_fatalities
South Sudan,2021-03,Panyijiar,none,7.0,conflict_fatalities
South Sudan,2021-03,Pibor,none,15.0,conflict_fatalities
South Sudan,2021-03,Renk,none,4.0,conflict_fatalities
South Sudan,2021-03,Rubkona,none,14.0,conflict_fatalities
South Sudan,2021-03,Rumbek Centre,none,3.0,conflict_fatalities
South Sudan,2021-03,Rumbek East,none,15.0,conflict_fatalities
South Sudan,2021-03,Rumbek North,none,14.0,conflict_fatalities
South Sudan,2021-03,Tambura,none,5.0,conflict_fatalities
South Sudan,2021-03,Tonj East,none,15.0,conflict_fatalities
South Sudan,2021-03,Tonj North,none,68.0,conflict_fatalities
South Sudan,2021-03,Tonj South,none,35.0,conflict_fatalities
South Sudan,2021-03,Torit,none,5.0,conflict_fatalities
South Sudan,2021-03,Twic,none,14.0,conflict_fatalities
South Sudan,2021-03,Twic East,none,0.0,conflict_fatalities
South Sudan,2021-03,Ulang,none,17.0,conflict_fatalities
South Sudan,2021-03,Uror,none,2.0,conflict_fatalities
South Sudan,2021-03,Wau,none,0.0,conflict_fatalities
South Sudan,2021-03,Wulu,none,18.0,conflict_fatalities
South Sudan,2021-03,Yambio,none,0.0,conflict_fatalities
South Sudan,2021-03,Yei,none,9.0,conflict_fatalities
South Sudan,2021-03,Yirol East,none,3.0,conflict_fatalities
South Sudan,2021-03,Yirol West,none,30.0,conflict_fatalities
South Sudan,2021-04,Aweil East,none,2.0,conflict_fatalities
South Sudan,2021-04,Aweil North,none,0.0,conflict_fatalities
South Sudan,2021-04,Aweil West,none,0.0,conflict_fatalities
South Sudan,2021-04,Bor South,none,3.0,conflict_fatalities
South Sudan,2021-04,Budi,none,2.0,conflict_fatalities
South Sudan,2021-04,Cueibet,none,14.0,conflict_fatalities
South Sudan,2021-04,Duk,none,4.0,conflict_fatalities
South Sudan,2021-04,Gogrial East,none,34.0,conflict_fatalities
South Sudan,2021-04,Gogrial West,none,1.0,conflict_fatalities
South Sudan,2021-04,Juba,none,2.0,conflict_fatalities
South Sudan,2021-04,Kapoeta East,none,3.0,conflict_fatalities
South Sudan,2021-04,Kapoeta North,none,0.0,conflict_fatalities
South Sudan,2021-04,Kapoeta South,none,2.0,conflict_fatalities
South Sudan,2021-04,Lainya,none,7.0,conflict_fatalities
South Sudan,2021-04,Luakpiny/Nasir,none,2.0,conflict_fatalities
South Sudan,2021-04,Maban,none,4.0,conflict_fatalities
South Sudan,2021-04,Magwi,none,5.0,conflict_fatalities
South Sudan,2021-04,Mayom,none,18.0,conflict_fatalities
South Sudan,2021-04,Mundri East,none,2.0,conflict_fatalities
South Sudan,2021-04,Nyirol,none,1.0,conflict_fatalities
South Sudan,2021-04,Pibor,none,0.0,conflict_fatalities
South Sudan,2021-04,Rumbek Centre,none,2.0,conflict_fatalities
South Sudan,2021-04,Rumbek East,none,51.0,conflict_fatalities
South Sudan,2021-04,Rumbek North,none,25.0,conflict_fatalities
South Sudan,2021-04,Tambura,none,2.0,conflict_fatalities
South Sudan,2021-04,Terekeka,none,0.0,conflict_fatalities
South Sudan,2021-04,Tonj East,none,33.0,conflict_fatalities
South Sudan,2021-04,Tonj North,none,70.0,conflict_fatalities
South Sudan,2021-04,Tonj South,none,1.0,conflict_fatalities
South Sudan,2021-04,Torit,none,9.0,conflict_fatalities
South Sudan,2021-04,Twic East,none,4.0,conflict_fatalities
South Sudan,2021-04,Ulang,none,2.0,conflict_fatalities
South Sudan,2021-04,Uror,none,1.0,conflict_fatalities
South Sudan,2021-04,Yei,none,7.0,conflict_fatalities
South Sudan,2021-04,Yirol East,none,1.0,conflict_fatalities
South Sudan,2021-04,Yirol West,none,20.0,conflict_fatalities
South Sudan,2021-05,Abiemnhom,none,6.0,conflict_fatalities
South Sudan,2021-05,Akobo,none,7.0,conflict_fatalities
South Sudan,2021-05,Aweil East,none,3.0,conflict_fatalities
South Sudan,2021-05,Aweil West,none,1.0,conflict_fatalities
South Sudan,2021-05,Ayod,none,7.0,conflict_fatalities
South Sudan,2021-05,Bor South,none,0.0,conflict_fatalities
South Sudan,2021-05,Budi,none,8.0,conflict_fatalities
South Sudan,2021-05,Canal/Pigi,none,7.0,conflict_fatalities
South Sudan,2021-05,Cueibet,none,18.0,conflict_fatalities
South Sudan,2021-05,Duk,none,1.0,conflict_fatalities
South Sudan,2021-05,Gogrial East,none,27.0,conflict_fatalities
South Sudan,2021-05,Guit,none,22.0,conflict_fatalities
South Sudan,2021-05,Ikotos,none,3.0,conflict_fatalities
South Sudan,2021-05,Juba,none,13.0,conflict_fatalities
South Sudan,2021-05,Jur River,none,3.0,conflict_fatalities
South Sudan,2021-05,Kapoeta North,none,2.0,conflict_fatalities
South Sudan,2021-05,Koch,none,11.0,conflict_fatalities
South Sudan,2021-05,Lainya,none,13.0,conflict_fatalities
South Sudan,2021-05,Leer,none,1.0,conflict_fatalities
South Sudan,2021-05,Luakpiny/Nasir,none,1.0,conflict_fatalities
South Sudan,2021-05,Magwi,none,11.0,conflict_fatalities
South Sudan,2021-05,Malakal,none,0.0,conflict_fatalities
South Sudan,2021-05,Maridi,none,17.0,conflict_fatalities
South Sudan,2021-05,Mayom,none,11.0,conflict_fatalities
South Sudan,2021-05,Morobo,none,2.0,conflict_fatalities
South Sudan,2021-05,Mundri East,none,2.0,conflict_fatalities
South Sudan,2021-05,Mvolo,none,1.0,conflict_fatalities
South Sudan,2021-05,Nyirol,none,6.0,conflict_fatalities
South Sudan,2021-05,Panyijiar,none,4.0,conflict_fatalities
South Sudan,2021-05,Pibor,none,180.0,conflict_fatalities
South Sudan,2021-05,Renk,none,0.0,conflict_fatalities
South Sudan,2021-05,Rumbek Centre,none,33.0,conflict_fatalities
South Sudan,2021-05,Rumbek East,none,3.0,conflict_fatalities
South Sudan,2021-05,Rumbek North,none,4.0,conflict_fatalities
South Sudan,2021-05,Tambura,none,28.0,conflict_fatalities
South Sudan,2021-05,Tonj North,none,18.0,conflict_fatalities
South Sudan,2021-05,Tonj South,none,2.0,conflict_fatalities
South Sudan,2021-05,Torit,none,5.0,conflict_fatalities
South Sudan,2021-05,Twic,none,4.0,conflict_fatalities
South Sudan,2021-05,Twic East,none,0.0,conflict_fatalities
South Sudan,2021-05,Ulang,none,47.0,conflict_fatalities
South Sudan,2021-05,Uror,none,2.0,conflict_fatalities
South Sudan,2021-05,Wau,none,0.0,conflict_fatalities
South Sudan,2021-05,Wulu,none,0.0,conflict_fatalities
South Sudan,2021-05,Yei,none,7.0,conflict_fatalities
South Sudan,2021-05,Yirol East,none,16.0,conflict_fatalities
South Sudan,2021-05,Yirol West,none,13.0,conflict_fatalities
South Sudan,2021-06,Akobo,none,3.0,conflict_fatalities
South Sudan,2021-06,Aweil North,none,1.0,conflict_fatalities
South Sudan,2021-06,Ayod,none,2.0,conflict_fatalities
South Sudan,2021-06,Baliet,none,1.0,conflict_fatalities
South Sudan,2021-06,Bor South,none,0.0,conflict_fatalities
South Sudan,2021-06,Budi,none,6.0,conflict_fatalities
South Sudan,2021-06,Cueibet,none,25.0,conflict_fatalities
South Sudan,2021-06,Gogrial East,none,5.0,conflict_fatalities
South Sudan,2021-06,Guit,none,1.0,conflict_fatalities
South Sudan,2021-06,Ikotos,none,6.0,conflict_fatalities
South Sudan,2021-06,Juba,none,6.0,conflict_fatalities
South Sudan,2021-06,Kapoeta East,none,2.0,conflict_fatalities
South Sudan,2021-06,Kapoeta South,none,5.0,conflict_fatalities
South Sudan,2021-06,Koch,none,1.0,conflict_fatalities
South Sudan,2021-06,Lainya,none,11.0,conflict_fatalities
South Sudan,2021-06,Leer,none,3.0,conflict_fatalities
South Sudan,2021-06,Luakpiny/Nasir,none,2.0,conflict_fatalities
South Sudan,2021-06,Magwi,none,1.0,conflict_fatalities
South Sudan,2021-06,Mayendit,none,0.0,conflict_fatalities
South Sudan,2021-06,Mundri East,none,8.0,conflict_fatalities
South Sudan,2021-06,Mvolo,none,0.0,conflict_fatalities
South Sudan,2021-06,Nagero,none,1.0,conflict_fatalities
South Sudan,2021-06,Nyirol,none,4.0,conflict_fatalities
South Sudan,2021-06,Panyijiar,none,2.0,conflict_fatalities
South Sudan,2021-06,Pariang,none,0.0,conflict_fatalities
South Sudan,2021-06,Pibor,none,30.0,conflict_fatalities
South Sudan,2021-06,Pochalla,none,0.0,conflict_fatalities
South Sudan,2021-06,Rubkona,none,2.0,conflict_fatalities
South Sudan,2021-06,Rumbek Centre,none,15.0,conflict_fatalities
South Sudan,2021-06,Rumbek East,none,32.0,conflict_fatalities
South Sudan,2021-06,Rumbek North,none,1.0,conflict_fatalities
South Sudan,2021-06,Tambura,none,16.0,conflict_fatalities
South Sudan,2021-06,Tonj East,none,3.0,conflict_fatalities
South Sudan,2021-06,Tonj South,none,6.0,conflict_fatalities
South Sudan,2021-06,Torit,none,13.0,conflict_fatalities
South Sudan,2021-06,Twic,none,0.0,conflict_fatalities
South Sudan,2021-06,Twic East,none,0.0,conflict_fatalities
South Sudan,2021-06,Uror,none,0.0,conflict_fatalities
South Sudan,2021-06,Wau,none,4.0,conflict_fatalities
South Sudan,2021-06,Wulu,none,1.0,conflict_fatalities
South Sudan,2021-06,Yirol East,none,1.0,conflict_fatalities
South Sudan,2021-06,Yirol West,none,12.0,conflict_fatalities
South Sudan,2021-07,Abiemnhom,none,6.0,conflict_fatalities
South Sudan,2021-07,Akobo,none,7.0,conflict_fatalities
South Sudan,2021-07,Aweil East,none,0.0,conflict_fatalities
South Sudan,2021-07,Awerial,none,0.0,conflict_fatalities
South Sudan,2021-07,Ayod,none,0.0,conflict_fatalities
South Sudan,2021-07,Bor South,none,0.0,conflict_fatalities
South Sudan,2021-07,Cueibet,none,9.0,conflict_fatalities
South Sudan,2021-07,Duk,none,1.0,conflict_fatalities
South Sudan,2021-07,Fangak,none,7.0,conflict_fatalities
South Sudan,2021-07,Guit,none,1.0,conflict_fatalities
South Sudan,2021-07,Ikotos,none,2.0,conflict_fatalities
South Sudan,2021-07,Juba,none,7.0,conflict_fatalities
South Sudan,2021-07,Jur River,none,0.0,conflict_fatalities
South Sudan,2021-07,Kapoeta East,none,0.0,conflict_fatalities
South Sudan,2021-07,Koch,none,14.0,conflict_fatalities
South Sudan,2021-07,Lafon,none,1.0,conflict_fatalities
South Sudan,2021-07,Lainya,none,2.0,conflict_fatalities
South Sudan,2021-07,Leer,none,1.0,conflict_fatalities
South Sudan,2021-07,Luakpiny/Nasir,none,1.0,conflict_fatalities
South Sudan,2021-07,Maban,none,0.0,conflict_fatalities
South Sudan,2021-07,Malakal,none,2.0,conflict_fatalities
South Sudan,2021-07,Mayendit,none,3.0,conflict_fatalities
South Sudan,2021-07,Mayom,none,0.0,conflict_fatalities
South Sudan,2021-07,Morobo,none,3.0,conflict_fatalities
South Sudan,2021-07,Nyirol,none,1.0,conflict_fatalities
South Sudan,2021-07,Pariang,none,1.0,conflict_fatalities
South Sudan,2021-07,Pibor,none,35.0,conflict_fatalities
South Sudan,2021-07,Pochalla,none,0.0,conflict_fatalities
South Sudan,2021-07,Rumbek Centre,none,21.0,conflict_fatalities
South Sudan,2021-07,Rumbek East,none,8.0,conflict_fatalities
South Sudan,2021-07,Rumbek North,none,2.0,conflict_fatalities
South Sudan,2021-07,Tambura,none,152.0,conflict_fatalities
South Sudan,2021-07,Tonj East,none,17.0,conflict_fatalities
South Sudan,2021-07,Tonj North,none,29.0,conflict_fatalities
South Sudan,2021-07,Torit,none,5.0,conflict_fatalities
South Sudan,2021-07,Ulang,none,1.0,conflict_fatalities
South Sudan,2021-07,Uror,none,4.0,conflict_fatalities
South Sudan,2021-07,Yambio,none,4.0,conflict_fatalities
South Sudan,2021-07,Yei,none,4.0,conflict_fatalities
South Sudan,2021-07,Yirol East,none,0.0,conflict_fatalities
South Sudan,2021-07,Yirol West,none,5.0,conflict_fatalities
South Sudan,2021-08,Akobo,none,9.0,conflict_fatalities
South Sudan,2021-08,Budi,none,17.0,conflict_fatalities
South Sudan,2021-08,Canal/Pigi,none,0.0,conflict_fatalities
South Sudan,2021-08,Cueibet,none,2.0,conflict_fatalities
South Sudan,2021-08,Duk,none,4.0,conflict_fatalities
South Sudan,2021-08,Ezo,none,1.0,conflict_fatalities
South Sudan,2021-08,Fangak,none,0.0,conflict_fatalities
South Sudan,2021-08,Ikotos,none,1.0,conflict_fatalities
South Sudan,2021-08,Juba,none,31.0,conflict_fatalities
South Sudan,2021-08,Jur River,none,1.0,conflict_fatalities
South Sudan,2021-08,Kapoeta East,none,4.0,conflict_fatalities
South Sudan,2021-08,Kapoeta North,none,1.0,conflict_fatalities
South Sudan,2021-08,Kapoeta South,none,4.0,conflict_fatalities
South Sudan,2021-08,Koch,none,2.0,conflict_fatalities
South Sudan,2021-08,Lafon,none,2.0,conflict_fatalities
South Sudan,2021-08,Magwi,none,2.0,conflict_fatalities
South Sudan,2021-08,Malakal,none,0.0,conflict_fatalities
South Sudan,2021-08,Manyo,none,47.0,conflict_fatalities
South Sudan,2021-08,Mayom,none,1.0,conflict_fatalities
South Sudan,2021-08,Pibor,none,4.0,conflict_fatalities
South Sudan,2021-08,Rubkona,none,3.0,conflict_fatalities
South Sudan,2021-08,Rumbek Centre,none,1.0,conflict_fatalities
South Sudan,2021-08,Rumbek East,none,0.0,conflict_fatalities
South Sudan,2021-08,Tambura,none,55.0,conflict_fatalities
South Sudan,2021-08,Tonj East,none,35.0,conflict_fatalities
South Sudan,2021-08,Tonj North,none,3.0,conflict_fatalities
South Sudan,2021-08,Torit,none,3.0,conflict_fatalities
South Sudan,2021-08,Twic,none,0.0,conflict_fatalities
South Sudan,2021-08,Ulang,none,0.0,conflict_fatalities
South Sudan,2021-08,Uror,none,0.0,conflict_fatalities
South Sudan,2021-08,Wau,none,0.0,conflict_fatalities
South Sudan,2021-08,Yambio,none,1.0,conflict_fatalities
South Sudan,2021-08,Yei,none,0.0,conflict_fatalities
South Sudan,2021-08,Yirol East,none,0.0,conflict_fatalities
South Sudan,2021-08,Yirol West,none,1.0,conflict_fatalities
South Sudan,2021-09,Akobo,none,5.0,conflict_fatalities
South Sudan,2021-09,Cueibet,none,19.0,conflict_fatalities
South Sudan,2021-09,Duk,none,6.0,conflict_fatalities
South Sudan,2021-09,Ezo,none,2.0,conflict_fatalities
South Sudan,2021-09,Gogrial West,none,0.0,conflict_fatalities
South Sudan,2021-09,Ikotos,none,3.0,conflict_fatalities
South Sudan,2021-09,Juba,none,0.0,conflict_fatalities
South Sudan,2021-09,Kapoeta East,none,2.0,conflict_fatalities
South Sudan,2021-09,Lafon,none,0.0,conflict_fatalities
South Sudan,2021-09,Lainya,none,1.0,conflict_fatalities
South Sudan,2021-09,Longochuk,none,0.0,conflict_fatalities
South Sudan,2021-09,Luakpiny/Nasir,none,0.0,conflict_fatalities
South Sudan,2021-09,Magwi,none,0.0,conflict_fatalities
South Sudan,2021-09,Manyo,none,20.0,conflict_fatalities
South Sudan,2021-09,Maridi,none,5.0,conflict_fatalities
South Sudan,2021-09,Mayendit,none,3.0,conflict_fatalities
South Sudan,2021-09,Mayom,none,1.0,conflict_fatalities
South Sudan,2021-09,Nyirol,none,3.0,conflict_fatalities
South Sudan,2021-09,Nzara,none,3.0,conflict_fatalities
South Sudan,2021-09,Pibor,none,6.0,conflict_fatalities
South Sudan,2021-09,Rubkona,none,6.0,conflict_fatalities
South Sudan,2021-09,Rumbek Centre,none,1.0,conflict_fatalities
South Sudan,2021-09,Rumbek East,none,2.0,conflict_fatalities
South Sudan,2021-09,Tambura,none,107.0,conflict_fatalities
South Sudan,2021-09,Tonj East,none,1.0,conflict_fatalities
South Sudan,2021-09,Tonj North,none,2.0,conflict_fatalities
South Sudan,2021-09,Torit,none,3.0,conflict_fatalities
South Sudan,2021-09,Uror,none,1.0,conflict_fatalities
South Sudan,2021-09,Yambio,none,0.0,conflict_fatalities
South Sudan,2021-09,Yei,none,1.0,conflict_fatalities
South Sudan,2021-09,Yirol East,none,0.0,conflict_fatalities
South Sudan,2021-10,Akobo,none,7.0,conflict_fatalities
South Sudan,2021-10,Aweil West,none,0.0,conflict_fatalities
South Sudan,2021-10,Ayod,none,3.0,conflict_fatalities
South Sudan,2021-10,Bor South,none,4.0,conflict_fatalities
South Sudan,2021-10,Budi,none,3.0,conflict_fatalities
South Sudan,2021-10,Canal/Pigi,none,5.0,conflict_fatalities
South Sudan,2021-10,Duk,none,2.0,conflict_fatalities
South Sudan,2021-10,Ikotos,none,1.0,conflict_fatalities
South Sudan,2021-10,Juba,none,6.0,conflict_fatalities
South Sudan,2021-10,Kapoeta North,none,3.0,conflict_fatalities
South Sudan,2021-10,Koch,none,0.0,conflict_fatalities
South Sudan,2021-10,Lafon,none,1.0,conflict_fatalities
South Sudan,2021-10,Lainya,none,3.0,conflict_fatalities
South Sudan,2021-10,Luakpiny/Nasir,none,2.0,conflict_fatalities
South Sudan,2021-10,Maban,none,0.0,conflict_fatalities
South Sudan,2021-10,Magwi,none,0.0,conflict_fatalities
South Sudan,2021-10,Manyo,none,2.0,conflict_fatalities
South Sudan,2021-10,Maridi,none,0.0,conflict_fatalities
South Sudan,2021-10,Mayom,none,4.0,conflict_fatalities
South Sudan,2021-10,Mundri East,none,0.0,conflict_fatalities
South Sudan,2021-10,Mundri West,none,0.0,conflict_fatalities
South Sudan,2021-10,Pibor,none,0.0,conflict_fatalities
South Sudan,2021-10,Rumbek East,none,0.0,conflict_fatalities
South Sudan,2021-10,Tambura,none,11.0,conflict_fatalities
South Sudan,2021-10,Tonj East,none,67.0,conflict_fatalities
South Sudan,2021-10,Tonj North,none,16.0,conflict_fatalities
South Sudan,2021-10,Torit,none,7.0,conflict_fatalities
South Sudan,2021-10,Twic,none,1.0,conflict_fatalities
South Sudan,2021-10,Twic East,none,6.0,conflict_fatalities
South Sudan,2021-10,Ulang,none,4.0,conflict_fatalities
South Sudan,2021-10,Wau,none,2.0,conflict_fatalities
South Sudan,2021-10,Yambio,none,1.0,conflict_fatalities
South Sudan,2021-10,Yei,none,1.0,conflict_fatalities
South Sudan,2021-11,Akobo,none,23.0,conflict_fatalities
South Sudan,2021-11,Awerial,none,0.0,conflict_fatalities
South Sudan,2021-11,Ayod,none,6.0,conflict_fatalities
South Sudan,2021-11,Bor South,none,10.0,conflict_fatalities
South Sudan,2021-11,Budi,none,2.0,conflict_fatalities
South Sudan,2021-11,Cueibet,none,7.0,conflict_fatalities
South Sudan,2021-11,Duk,none,5.0,conflict_fatalities
South Sudan,2021-11,Gogrial West,none,1.0,conflict_fatalities
South Sudan,2021-11,Ibba,none,0.0,conflict_fatalities
South Sudan,2021-11,Juba,none,2.0,conflict_fatalities
South Sudan,2021-11,Kapoeta East,none,2.0,conflict_fatalities
South Sudan,2021-11,Kapoeta North,none,0.0,conflict_fatalities
South Sudan,2021-11,Lainya,none,2.0,conflict_fatalities
South Sudan,2021-11,Leer,none,10.0,conflict_fatalities
South Sudan,2021-11,Longochuk,none,0.0,conflict_fatalities
South Sudan,2021-11,Luakpiny/Nasir,none,2.0,conflict_fatalities
South Sudan,2021-11,Maiwut,none,0.0,conflict_fatalities
South Sudan,2021-11,Malakal,none,1.0,conflict_fatalities
South Sudan,2021-11,Mayom,none,36.0,conflict_fatalities
South Sudan,2021-11,Morobo,none,6.0,conflict_fatalities
South Sudan,2021-11,Mundri East,none,1.0,conflict_fatalities
South Sudan,2021-11,Nyirol,none,6.0,conflict_fatalities
South Sudan,2021-11,Panyijiar,none,1.0,conflict_fatalities
South Sudan,2021-11,Pibor,none,16.0,conflict_fatalities
South Sudan,2021-11,Rubkona,none,2.0,conflict_fatalities
South Sudan,2021-11,Rumbek Centre,none,0.0,conflict_fatalities
South Sudan,2021-11,Tambura,none,8.0,conflict_fatalities
South Sudan,2021-11,Tonj East,none,24.0,conflict_fatalities
South Sudan,2021-11,Tonj North,none,53.0,conflict_fatalities
South Sudan,2021-11,Tonj South,none,0.0,conflict_fatalities
South Sudan,2021-11,Torit,none,8.0,conflict_fatalities
South Sudan,2021-11,Twic,none,1.0,conflict_fatalities
South Sudan,2021-11,Twic East,none,3.0,conflict_fatalities
South Sudan,2021-11,Uror,none,6.0,conflict_fatalities
South Sudan,2021-11,Yambio,none,0.0,conflict_fatalities
South Sudan,2021-11,Yei,none,3.0,conflict_fatalities
South Sudan,2021-11,Yirol West,none,2.0,conflict_fatalities
South Sudan,2021-12,Akobo,none,5.0,conflict_fatalities
South Sudan,2021-12,Aweil East,none,7.0,conflict_fatalities
South Sudan,2021-12,Aweil North,none,1.0,conflict_fatalities
South Sudan,2021-12,Aweil West,none,1.0,conflict_fatalities
South Sudan,2021-12,Bor South,none,2.0,conflict_fatalities
South Sudan,2021-12,Budi,none,17.0,conflict_fatalities
South Sudan,2021-12,Cueibet,none,0.0,conflict_fatalities
South Sudan,2021-12,Duk,none,6.0,conflict_fatalities
South Sudan,2021-12,Gogrial West,none,2.0,conflict_fatalities
South Sudan,2021-12,Ikotos,none,5.0,conflict_fatalities
South Sudan,2021-12,Juba,none,11.0,conflict_fatalities
South Sudan,2021-12,Jur River,none,2.0,conflict_fatalities
South Sudan,2021-12,Kapoeta East,none,3.0,conflict_fatalities
South Sudan,2021-12,Kapoeta South,none,0.0,conflict_fatalities
South Sudan,2021-12,Koch,none,1.0,conflict_fatalities
South Sudan,2021-12,Lainya,none,7.0,conflict_fatalities
South Sudan,2021-12,Leer,none,20.0,conflict_fatalities
South Sudan,2021-12,Luakpiny/Nasir,none,3.0,conflict_fatalities
South Sudan,2021-12,Malakal,none,0.0,conflict_fatalities
South Sudan,2021-12,Manyo,none,47.0,conflict_fatalities
South Sudan,2021-12,Maridi,none,2.0,conflict_fatalities
South Sudan,2021-12,Mayendit,none,1.0,conflict_fatalities
South Sudan,2021-12,Morobo,none,1.0,conflict_fatalities
South Sudan,2021-12,Mundri East,none,3.0,conflict_fatalities
South Sudan,2021-12,Mundri West,none,0.0,conflict_fatalities
South Sudan,2021-12,Nyirol,none,4.0,conflict_fatalities
South Sudan,2021-12,Panyijiar,none,3.0,conflict_fatalities
South Sudan,2021-12,Pibor,none,1.0,conflict_fatalities
South Sudan,2021-12,Pochalla,none,2.0,conflict_fatalities
South Sudan,2021-12,Rubkona,none,12.0,conflict_fatalities
South Sudan,2021-12,Rumbek Centre,none,3.0,conflict_fatalities
South Sudan,2021-12,Rumbek North,none,0.0,conflict_fatalities
South Sudan,2021-12,Tambura,none,3.0,conflict_fatalities
South Sudan,2021-12,Terekeka,none,1.0,conflict_fatalities
South Sudan,2021-12,Tonj East,none,44.0,conflict_fatalities
South Sudan,2021-12,Tonj North,none,97.0,conflict_fatalities
South Sudan,2021-12,Tonj South,none,0.0,conflict_fatalities
South Sudan,2021-12,Torit,none,6.0,conflict_fatalities
South Sudan,2021-12,Twic,none,4.0,conflict_fatalities
South Sudan,2021-12,Uror,none,12.0,conflict_fatalities
South Sudan,2021-12,Yei,none,0.0,conflict_fatalities
South Sudan,2021-12,Yirol East,none,2.0,conflict_fatalities
South Sudan,2021-12,Yirol West,none,1.0,conflict_fatalities
South Sudan,2022-01,Abiemnhom,none,1.0,conflict_fatalities
South Sudan,2022-01,Akobo,none,10.0,conflict_fatalities
South Sudan,2022-01,Aweil East,none,36.0,conflict_fatalities
South Sudan,2022-01,Aweil North,none,0.0,conflict_fatalities
South Sudan,2022-01,Aweil West,none,2.0,conflict_fatalities
South Sudan,2022-01,Awerial,none,0.0,conflict_fatalities
South Sudan,2022-01,Ayod,none,1.0,conflict_fatalities
South Sudan,2022-01,Bor South,none,38.0,conflict_fatalities
South Sudan,2022-01,Budi,none,1.0,conflict_fatalities
South Sudan,2022-01,Cueibet,none,0.0,conflict_fatalities
South Sudan,2022-01,Duk,none,3.0,conflict_fatalities
South Sudan,2022-01,Gogrial East,none,7.0,conflict_fatalities
South Sudan,2022-01,Ikotos,none,5.0,conflict_fatalities
South Sudan,2022-01,Juba,none,10.0,conflict_fatalities
South Sudan,2022-01,Jur River,none,11.0,conflict_fatalities
South Sudan,2022-01,Kapoeta East,none,0.0,conflict_fatalities
South Sudan,2022-01,Koch,none,3.0,conflict_fatalities
South Sudan,2022-01,Lainya,none,6.0,conflict_fatalities
South Sudan,2022-01,Leer,none,0.0,conflict_fatalities
South Sudan,2022-01,Longochuk,none,1.0,conflict_fatalities
South Sudan,2022-01,Maban,none,7.0,conflict_fatalities
South Sudan,2022-01,Magwi,none,1.0,conflict_fatalities
South Sudan,2022-01,Maiwut,none,3.0,conflict_fatalities
South Sudan,2022-01,Malakal,none,0.0,conflict_fatalities
South Sudan,2022-01,Manyo,none,2.0,conflict_fatalities
South Sudan,2022-01,Maridi,none,3.0,conflict_fatalities
South Sudan,2022-01,Mundri West,none,0.0,conflict_fatalities
South Sudan,2022-01,Mvolo,none,1.0,conflict_fatalities
South Sudan,2022-01,Pibor,none,3.0,conflict_fatalities
South Sudan,2022-01,Pochalla,none,10.0,conflict_fatalities
South Sudan,2022-01,Raja,none,0.0,conflict_fatalities
South Sudan,2022-01,Rubkona,none,0.0,conflict_fatalities
South Sudan,2022-01,Rumbek East,none,1.0,conflict_fatalities
South Sudan,2022-01,Rumbek North,none,3.0,conflict_fatalities
South Sudan,2022-01,Tambura,none,3.0,conflict_fatalities
South Sudan,2022-01,Tonj East,none,1.0,conflict_fatalities
South Sudan,2022-01,Tonj North,none,2.0,conflict_fatalities
South Sudan,2022-01,Torit,none,6.0,conflict_fatalities
South Sudan,2022-01,Twic East,none,10.0,conflict_fatalities
South Sudan,2022-01,Uror,none,2.0,conflict_fatalities
South Sudan,2022-01,Yei,none,2.0,conflict_fatalities
South Sudan,2022-01,Yirol West,none,1.0,conflict_fatalities
South Sudan,2022-02,Akobo,none,3.0,conflict_fatalities
South Sudan,2022-02,Aweil East,none,1.0,conflict_fatalities
South Sudan,2022-02,Aweil South,none,1.0,conflict_fatalities
South Sudan,2022-02,Awerial,none,0.0,conflict_fatalities
South Sudan,2022-02,Ayod,none,30.0,conflict_fatalities
South Sudan,2022-02,Bor South,none,8.0,conflict_fatalities
South Sudan,2022-02,Budi,none,0.0,conflict_fatalities
South Sudan,2022-02,Canal/Pigi,none,0.0,conflict_fatalities
South Sudan,2022-02,Cueibet,none,6.0,conflict_fatalities
South Sudan,2022-02,Ezo,none,0.0,conflict_fatalities
South Sudan,2022-02,Fangak,none,0.0,conflict_fatalities
South Sudan,2022-02,Guit,none,3.0,conflict_fatalities
South Sudan,2022-02,Ibba,none,3.0,conflict_fatalities
South Sudan,2022-02,Juba,none,0.0,conflict_fatalities
South Sudan,2022-02,Kapoeta East,none,0.0,conflict_fatalities
South Sudan,2022-02,Kapoeta North,none,1.0,conflict_fatalities
South Sudan,2022-02,Kapoeta South,none,6.0,conflict_fatalities
South Sudan,2022-02,Koch,none,11.0,conflict_fatalities
South Sudan,2022-02,Lainya,none,3.0,conflict_fatalities
South Sudan,2022-02,Leer,none,4.0,conflict_fatalities
South Sudan,2022-02,Longochuk,none,10.0,conflict_fatalities
South Sudan,2022-02,Luakpiny/Nasir,none,3.0,conflict_fatalities
South Sudan,2022-02,Magwi,none,14.0,conflict_fatalities
South Sudan,2022-02,Maiwut,none,0.0,conflict_fatalities
South Sudan,2022-02,Manyo,none,1.0,conflict_fatalities
