country,adm1_name,date,year_month,value,year,month
South Sudan,Akobo,2007-11-01,2007-11,-0.46040728936762615,2007,11
South Sudan,Akobo,2007-12-01,2007-12,-0.18328922411074527,2007,12
South Sudan,Akobo,2008-01-01,2008-01,-0.21786580667615202,2008,1
South Sudan,Akobo,2008-02-01,2008-02,-0.4320124655349404,2008,2
South Sudan,Akobo,2008-03-01,2008-03,-0.02581245803316191,2008,3
South Sudan,Akobo,2008-04-01,2008-04,0.6608772876037096,2008,4
South Sudan,Akobo,2008-05-01,2008-05,0.9953966490028244,2008,5
South Sudan,Akobo,2008-06-01,2008-06,0.5750561317142894,2008,6
South Sudan,Akobo,2008-07-01,2008-07,-0.18165032330759512,2008,7
South Sudan,Akobo,2008-08-01,2008-08,-1.026862937011514,2008,8
South Sudan,Akobo,2008-09-01,2008-09,-1.8524946039962287,2008,9
South Sudan,Akobo,2008-10-01,2008-10,-1.901102116401468,2008,10
South Sudan,Akobo,2008-11-01,2008-11,-1.0141671021883056,2008,11
South Sudan,Akobo,2008-12-01,2008-12,-0.18824662217383178,2008,12
South Sudan,Akobo,2009-01-01,2009-01,0.32103068319817657,2009,1
South Sudan,Akobo,2009-02-01,2009-02,0.5210766936704475,2009,2
South Sudan,Akobo,2009-03-01,2009-03,0.5546308497551143,2009,3
South Sudan,Akobo,2009-04-01,2009-04,0.32389538013411434,2009,4
South Sudan,Akobo,2009-05-01,2009-05,-0.375909614450775,2009,5
South Sudan,Akobo,2009-06-01,2009-06,-1.5469705902485311,2009,6
South Sudan,Akobo,2009-07-01,2009-07,-2.3440578825169944,2009,7
South Sudan,Akobo,2009-08-01,2009-08,-2.2623745923528635,2009,8
South Sudan,Akobo,2009-09-01,2009-09,-1.4185683836991203,2009,9
South Sudan,Akobo,2009-10-01,2009-10,-1.596302250364908,2009,10
South Sudan,Akobo,2009-11-01,2009-11,-2.411896555187622,2009,11
South Sudan,Akobo,2009-12-01,2009-12,-2.27930766573517,2009,12
South Sudan,Akobo,2010-01-01,2010-01,-1.828241875615841,2010,1
South Sudan,Akobo,2010-02-01,2010-02,-1.4486503442477021,2010,2
South Sudan,Akobo,2010-03-01,2010-03,-0.8302941802884057,2010,3
South Sudan,Akobo,2010-04-01,2010-04,-1.4114301330469001,2010,4
South Sudan,Akobo,2010-05-01,2010-05,-1.3494417804621561,2010,5
South Sudan,Akobo,2010-06-01,2010-06,-1.307875391563872,2010,6
South Sudan,Akobo,2010-07-01,2010-07,-1.0459151187846927,2010,7
South Sudan,Akobo,2010-08-01,2010-08,-1.0440976408976783,2010,8
South Sudan,Akobo,2010-09-01,2010-09,-1.4818122302637997,2010,9
South Sudan,Akobo,2010-10-01,2010-10,-1.1824000137091408,2010,10
South Sudan,Akobo,2010-11-01,2010-11,0.010694067343078218,2010,11
South Sudan,Akobo,2010-12-01,2010-12,0.49551244903382907,2010,12
South Sudan,Akobo,2011-01-01,2011-01,0.4830539885415553,2011,1
South Sudan,Akobo,2011-02-01,2011-02,0.2905222210794352,2011,2
South Sudan,Akobo,2011-03-01,2011-03,0.027920592484526524,2011,3
South Sudan,Akobo,2011-04-01,2011-04,-0.8367295327036529,2011,4
South Sudan,Akobo,2011-05-01,2011-05,-1.174109573043547,2011,5
South Sudan,Akobo,2011-06-01,2011-06,-1.1473226676634531,2011,6
South Sudan,Akobo,2011-07-01,2011-07,-0.9567689882150169,2011,7
South Sudan,Akobo,2011-08-01,2011-08,-0.7481039350708206,2011,8
South Sudan,Akobo,2011-09-01,2011-09,-0.34503648441402257,2011,9
South Sudan,Akobo,2011-10-01,2011-10,-0.14036023589277244,2011,10
South Sudan,Akobo,2011-11-01,2011-11,-0.2277624721902042,2011,11
South Sudan,Akobo,2011-12-01,2011-12,-0.36503366866510095,2011,12
South Sudan,Akobo,2012-01-01,2012-01,-0.5270373489853915,2012,1
South Sudan,Akobo,2012-02-01,2012-02,-0.8429517424227374,2012,2
South Sudan,Akobo,2012-03-01,2012-03,-0.584647026641493,2012,3
South Sudan,Akobo,2012-04-01,2012-04,-0.700638340102639,2012,4
South Sudan,Akobo,2012-05-01,2012-05,-0.2641840637072099,2012,5
South Sudan,Akobo,2012-06-01,2012-06,0.09865019475362215,2012,6
South Sudan,Akobo,2012-07-01,2012-07,0.34868802155240963,2012,7
South Sudan,Akobo,2012-08-01,2012-08,0.23603804361730396,2012,8
South Sudan,Akobo,2012-09-01,2012-09,-0.28287650860415325,2012,9
South Sudan,Akobo,2012-10-01,2012-10,-0.6005703635191155,2012,10
South Sudan,Akobo,2012-11-01,2012-11,-0.09104202314713333,2012,11
South Sudan,Akobo,2012-12-01,2012-12,0.3567250392736908,2012,12
South Sudan,Akobo,2013-01-01,2013-01,0.4921763442295772,2013,1
South Sudan,Akobo,2013-02-01,2013-02,0.46966097883443536,2013,2
South Sudan,Akobo,2013-03-01,2013-03,0.42073798907592547,2013,3
South Sudan,Akobo,2013-04-01,2013-04,-0.08371615349425703,2013,4
South Sudan,Akobo,2013-05-01,2013-05,-0.28069570548743306,2013,5
South Sudan,Akobo,2013-06-01,2013-06,-0.16956939852451902,2013,6
South Sudan,Akobo,2013-07-01,2013-07,0.24373736436069313,2013,7
South Sudan,Akobo,2013-08-01,2013-08,0.4102064586244351,2013,8
South Sudan,Akobo,2013-09-01,2013-09,0.17964522930940077,2013,9
South Sudan,Akobo,2013-10-01,2013-10,0.20944051756163687,2013,10
South Sudan,Akobo,2013-11-01,2013-11,0.496353500610345,2013,11
South Sudan,Akobo,2013-12-01,2013-12,0.4430821473306182,2013,12
South Sudan,Akobo,2014-01-01,2014-01,0.18409755253399984,2014,1
South Sudan,Akobo,2014-02-01,2014-02,0.08764013137385784,2014,2
South Sudan,Akobo,2014-03-01,2014-03,0.47637931537444766,2014,3
South Sudan,Akobo,2014-04-01,2014-04,1.145853279111786,2014,4
South Sudan,Akobo,2014-05-01,2014-05,1.3334628534476047,2014,5
South Sudan,Akobo,2014-06-01,2014-06,1.0902904243182188,2014,6
South Sudan,Akobo,2014-07-01,2014-07,0.6710038281285767,2014,7
South Sudan,Akobo,2014-08-01,2014-08,0.23532148027010402,2014,8
South Sudan,Akobo,2014-09-01,2014-09,-0.4889048485322738,2014,9
South Sudan,Akobo,2014-10-01,2014-10,-0.5909599319156402,2014,10
South Sudan,Akobo,2014-11-01,2014-11,0.10693464109683945,2014,11
South Sudan,Akobo,2014-12-01,2014-12,0.5041527115081882,2014,12
South Sudan,Akobo,2015-01-01,2015-01,0.5822339233734952,2015,1
South Sudan,Akobo,2015-02-01,2015-02,0.481279737539798,2015,2
South Sudan,Akobo,2015-03-01,2015-03,0.48946308686830403,2015,3
South Sudan,Akobo,2015-04-01,2015-04,0.8430421432052569,2015,4
South Sudan,Akobo,2015-05-01,2015-05,1.256598478348093,2015,5
South Sudan,Akobo,2015-06-01,2015-06,1.3016080963561074,2015,6
South Sudan,Akobo,2015-07-01,2015-07,0.9548131107534754,2015,7
South Sudan,Akobo,2015-08-01,2015-08,0.6340746764932973,2015,8
South Sudan,Akobo,2015-09-01,2015-09,0.2215593094442138,2015,9
South Sudan,Akobo,2015-10-01,2015-10,-0.502059657693329,2015,10
South Sudan,Akobo,2015-11-01,2015-11,-0.8034157139050764,2015,11
South Sudan,Akobo,2015-12-01,2015-12,-0.9160456300321037,2015,12
South Sudan,Akobo,2016-01-01,2016-01,-1.0488237520760932,2016,1
South Sudan,Akobo,2016-02-01,2016-02,-0.9995444212531134,2016,2
South Sudan,Akobo,2016-03-01,2016-03,-0.26173578909697,2016,3
South Sudan,Akobo,2016-04-01,2016-04,0.19060862249865584,2016,4
South Sudan,Akobo,2016-05-01,2016-05,0.8550527043167561,2016,5
South Sudan,Akobo,2016-06-01,2016-06,1.1329224003338405,2016,6
South Sudan,Akobo,2016-07-01,2016-07,0.8270863608220653,2016,7
South Sudan,Akobo,2016-08-01,2016-08,0.3766690193996227,2016,8
South Sudan,Akobo,2016-09-01,2016-09,0.38569607739009176,2016,9
South Sudan,Akobo,2016-10-01,2016-10,0.344859603800442,2016,10
South Sudan,Akobo,2016-11-01,2016-11,-0.41614228753424426,2016,11
South Sudan,Akobo,2016-12-01,2016-12,-1.0037689851170513,2016,12
South Sudan,Akobo,2017-01-01,2017-01,-1.118818569172202,2017,1
South Sudan,Akobo,2017-02-01,2017-02,-0.8417248575965531,2017,2
South Sudan,Akobo,2017-03-01,2017-03,-0.13103252226139667,2017,3
South Sudan,Akobo,2017-04-01,2017-04,0.2716207691976517,2017,4
South Sudan,Akobo,2017-05-01,2017-05,0.7094533090121964,2017,5
South Sudan,Akobo,2017-06-01,2017-06,0.6375567581231188,2017,6
South Sudan,Akobo,2017-07-01,2017-07,0.36188349789481644,2017,7
South Sudan,Akobo,2017-08-01,2017-08,0.45592071923362976,2017,8
South Sudan,Akobo,2017-09-01,2017-09,0.7084146772729367,2017,9
South Sudan,Akobo,2017-10-01,2017-10,0.5069853349470475,2017,10
South Sudan,Akobo,2017-11-01,2017-11,0.19244507331892657,2017,11
South Sudan,Akobo,2017-12-01,2017-12,-0.15328066762567852,2017,12
South Sudan,Akobo,2018-01-01,2018-01,-0.3215248551576913,2018,1
South Sudan,Akobo,2018-02-01,2018-02,-0.2713601896191274,2018,2
South Sudan,Akobo,2018-03-01,2018-03,0.11382681616853066,2018,3
South Sudan,Akobo,2018-04-01,2018-04,0.06562686989117152,2018,4
South Sudan,Akobo,2018-05-01,2018-05,0.2909012820016243,2018,5
South Sudan,Akobo,2018-06-01,2018-06,0.7254589609788341,2018,6
South Sudan,Akobo,2018-07-01,2018-07,0.8363248380585734,2018,7
South Sudan,Akobo,2018-08-01,2018-08,0.684117376450816,2018,8
South Sudan,Akobo,2018-09-01,2018-09,0.6958792494094974,2018,9
South Sudan,Akobo,2018-10-01,2018-10,0.72553531555826,2018,10
South Sudan,Akobo,2018-11-01,2018-11,-0.12621154501196066,2018,11
South Sudan,Akobo,2018-12-01,2018-12,-0.8219764381963088,2018,12
South Sudan,Akobo,2019-01-01,2019-01,-1.0439495582909228,2019,1
South Sudan,Akobo,2019-02-01,2019-02,-0.7962040157496311,2019,2
South Sudan,Akobo,2019-03-01,2019-03,-0.2148650751585106,2019,3
South Sudan,Akobo,2019-04-01,2019-04,-0.5826462141412916,2019,4
South Sudan,Akobo,2019-05-01,2019-05,-0.430553859043114,2019,5
South Sudan,Akobo,2019-06-01,2019-06,0.12225774224464615,2019,6
South Sudan,Akobo,2019-07-01,2019-07,0.528808983014258,2019,7
South Sudan,Akobo,2019-08-01,2019-08,0.5941575136551439,2019,8
South Sudan,Akobo,2019-09-01,2019-09,0.680616922818007,2019,9
South Sudan,Akobo,2019-10-01,2019-10,0.9154607116765414,2019,10
South Sudan,Akobo,2019-11-01,2019-11,0.9497094655415232,2019,11
South Sudan,Akobo,2019-12-01,2019-12,1.256365592122966,2019,12
South Sudan,Akobo,2020-01-01,2020-01,1.8242836085994716,2020,1
South Sudan,Akobo,2020-02-01,2020-02,2.3520223622436545,2020,2
South Sudan,Akobo,2020-03-01,2020-03,1.8602098788267825,2020,3
South Sudan,Akobo,2020-04-01,2020-04,1.5897693103741282,2020,4
South Sudan,Akobo,2020-05-01,2020-05,1.137414464182548,2020,5
South Sudan,Akobo,2020-06-01,2020-06,1.0155053839485033,2020,6
South Sudan,Akobo,2020-07-01,2020-07,0.9131591415501684,2020,7
South Sudan,Akobo,2020-08-01,2020-08,0.7131802963445426,2020,8
South Sudan,Akobo,2020-09-01,2020-09,0.36347901894530543,2020,9
South Sudan,Akobo,2020-10-01,2020-10,0.10346109508798647,2020,10
South Sudan,Akobo,2020-11-01,2020-11,0.4036405429112386,2020,11
South Sudan,Akobo,2020-12-01,2020-12,0.955302314584699,2020,12
South Sudan,Akobo,2021-01-01,2021-01,1.5351272466836625,2021,1
South Sudan,Akobo,2021-02-01,2021-02,2.0087385654465537,2021,2
South Sudan,Akobo,2021-03-01,2021-03,1.7336458857847679,2021,3
South Sudan,Akobo,2021-04-01,2021-04,1.6534645995527744,2021,4
South Sudan,Akobo,2021-05-01,2021-05,1.03563592318008,2021,5
South Sudan,Akobo,2021-06-01,2021-06,0.5133627696674848,2021,6
South Sudan,Akobo,2021-07-01,2021-07,0.5106721890053154,2021,7
South Sudan,Akobo,2021-08-01,2021-08,1.0558609741874032,2021,8
South Sudan,Akobo,2021-09-01,2021-09,1.496890774907246,2021,9
South Sudan,Akobo,2021-10-01,2021-10,1.3619788248578863,2021,10
South Sudan,Akobo,2021-11-01,2021-11,1.1740829860101865,2021,11
South Sudan,Akobo,2021-12-01,2021-12,0.9309681834808731,2021,12
South Sudan,Akobo,2022-01-01,2022-01,0.6408756134775,2022,1
South Sudan,Akobo,2022-02-01,2022-02,0.4339795831206367,2022,2
South Sudan,Akobo,2022-03-01,2022-03,0.6944131947598015,2022,3
South Sudan,Akobo,2022-04-01,2022-04,1.3901988540515149,2022,4
South Sudan,Akobo,2022-05-01,2022-05,1.3649396991125626,2022,5
South Sudan,Akobo,2022-06-01,2022-06,1.0077604735174504,2022,6
South Sudan,Akobo,2022-07-01,2022-07,0.85934337385165,2022,7
South Sudan,Akobo,2022-08-01,2022-08,0.9067285912612358,2022,8
South Sudan,Akobo,2022-09-01,2022-09,0.5264658977238658,2022,9
South Sudan,Akobo,2022-10-01,2022-10,0.5303752534674613,2022,10
South Sudan,Akobo,2022-11-01,2022-11,1.0412755062092887,2022,11
South Sudan,Akobo,2022-12-01,2022-12,1.0147604038025877,2022,12
South Sudan,Akobo,2023-01-01,2023-01,0.9032876068445093,2023,1
South Sudan,Akobo,2023-02-01,2023-02,0.9321590282538113,2023,2
South Sudan,Akobo,2023-03-01,2023-03,0.8828260522381673,2023,3
South Sudan,Akobo,2023-04-01,2023-04,0.5641137304955385,2023,4
South Sudan,Akobo,2023-05-01,2023-05,0.13536949905977316,2023,5
South Sudan,Akobo,2023-06-01,2023-06,0.2716744793834292,2023,6
South Sudan,Akobo,2023-07-01,2023-07,0.8055994088196333,2023,7
South Sudan,Akobo,2023-08-01,2023-08,1.1896464988646667,2023,8
South Sudan,Akobo,2023-09-01,2023-09,1.5840040924209897,2023,9
South Sudan,Akobo,2023-10-01,2023-10,1.8174602250476455,2023,10
South Sudan,Akobo,2023-11-01,2023-11,1.7838617354627881,2023,11
South Sudan,Akobo,2023-12-01,2023-12,1.5842803690988814,2023,12
South Sudan,Akobo,2024-01-01,2024-01,1.3133754342972113,2024,1
South Sudan,Akobo,2024-02-01,2024-02,0.9202072238108279,2024,2
South Sudan,Akobo,2024-03-01,2024-03,0.5769121486901008,2024,3
South Sudan,Akobo,2024-04-01,2024-04,0.38332597858266526,2024,4
South Sudan,Akobo,2024-05-01,2024-05,0.5198180874425221,2024,5
South Sudan,Akobo,2024-06-01,2024-06,0.8385573399942899,2024,6
South Sudan,Akobo,2024-07-01,2024-07,0.9149250301425178,2024,7
South Sudan,Akobo,2024-08-01,2024-08,1.1734817919037375,2024,8
South Sudan,Akobo,2024-09-01,2024-09,1.5438414819732202,2024,9
South Sudan,Akobo,2024-10-01,2024-10,1.7416004112768768,2024,10
South Sudan,Akobo,2024-11-01,2024-11,1.6916618202235072,2024,11
South Sudan,Akobo,2024-12-01,2024-12,1.2993128281208228,2024,12
South Sudan,Akobo,2025-01-01,2025-01,0.9554580539427532,2025,1
South Sudan,Akobo,2025-02-01,2025-02,0.6211512423343464,2025,2
South Sudan,Akobo,2025-03-01,2025-03,0.605662710249285,2025,3
South Sudan,Akobo,2025-04-01,2025-04,0.7838141839459953,2025,4
South Sudan,Akobo,2025-05-01,2025-05,0.6601531040456581,2025,5
South Sudan,Akobo,2025-06-01,2025-06,0.7314278598090864,2025,6
South Sudan,Akobo,2025-07-01,2025-07,0.9287634739532096,2025,7
South Sudan,Akobo,2025-08-01,2025-08,1.3004351059122221,2025,8
South Sudan,Akobo,2025-09-01,2025-09,1.6310450639671126,2025,9
South Sudan,Akobo,2025-10-01,2025-10,1.6470124754949598,2025,10
South Sudan,Akobo,2025-11-01,2025-11,1.314507363262901,2025,11
South Sudan,Akobo,2025-12-01,2025-12,1.0919440950588999,2025,12
South Sudan,Akobo,2026-01-01,2026-01,1.050318348894996,2026,1
South Sudan,Akobo,2026-02-01,2026-02,0.9693788261471235,2026,2
South Sudan,Akobo,2026-03-01,2026-03,-3.3712462737234135,2026,3
South Sudan,Aweil Centre,2002-07-01,2002-07,0.27322329631713416,2002,7
South Sudan,Aweil Centre,2002-08-01,2002-08,-0.5491119740744947,2002,8
South Sudan,Aweil Centre,2002-09-01,2002-09,-0.23261136914586686,2002,9
South Sudan,Aweil Centre,2002-10-01,2002-10,-0.5510180524125435,2002,10
South Sudan,Aweil Centre,2002-11-01,2002-11,-0.8422622439585701,2002,11
South Sudan,Aweil Centre,2002-12-01,2002-12,-1.282497485418702,2002,12
South Sudan,Aweil Centre,2003-01-01,2003-01,-1.9234254447580947,2003,1
South Sudan,Aweil Centre,2003-02-01,2003-02,-2.001317584349288,2003,2
South Sudan,Aweil Centre,2003-03-01,2003-03,-0.5251504263872915,2003,3
South Sudan,Aweil Centre,2003-04-01,2003-04,-1.5296859366726885,2003,4
South Sudan,Aweil Centre,2003-05-01,2003-05,-1.451478943117626,2003,5
South Sudan,Aweil Centre,2003-06-01,2003-06,-1.0977777638333523,2003,6
South Sudan,Aweil Centre,2003-07-01,2003-07,-0.5061284839532625,2003,7
South Sudan,Aweil Centre,2003-08-01,2003-08,-0.36484937613873036,2003,8
South Sudan,Aweil Centre,2003-09-01,2003-09,-0.5665954939288077,2003,9
South Sudan,Aweil Centre,2003-10-01,2003-10,-0.689835653381714,2003,10
South Sudan,Aweil Centre,2003-11-01,2003-11,-0.7843728426198204,2003,11
South Sudan,Aweil Centre,2003-12-01,2003-12,-0.8592323926528566,2003,12
South Sudan,Aweil Centre,2004-01-01,2004-01,-0.8835162929622589,2004,1
South Sudan,Aweil Centre,2004-02-01,2004-02,-0.8629123261497659,2004,2
South Sudan,Aweil Centre,2004-03-01,2004-03,-0.15986303752171133,2004,3
South Sudan,Aweil Centre,2004-04-01,2004-04,-0.6960863086702438,2004,4
South Sudan,Aweil Centre,2004-05-01,2004-05,-0.3421329449799892,2004,5
South Sudan,Aweil Centre,2004-06-01,2004-06,0.04482523140383601,2004,6
South Sudan,Aweil Centre,2004-07-01,2004-07,-0.23425174962151135,2004,7
South Sudan,Aweil Centre,2004-08-01,2004-08,-0.8052173701103625,2004,8
South Sudan,Aweil Centre,2004-09-01,2004-09,-0.556334533047929,2004,9
South Sudan,Aweil Centre,2004-10-01,2004-10,-0.44523256917122633,2004,10
South Sudan,Aweil Centre,2004-11-01,2004-11,-0.4806577006583864,2004,11
South Sudan,Aweil Centre,2004-12-01,2004-12,-0.9432314356450957,2004,12
South Sudan,Aweil Centre,2005-01-01,2005-01,-1.3285710151501173,2005,1
South Sudan,Aweil Centre,2005-02-01,2005-02,-1.0683571115880717,2005,2
South Sudan,Aweil Centre,2005-03-01,2005-03,-0.09128617766346736,2005,3
South Sudan,Aweil Centre,2005-04-01,2005-04,-0.649599521407452,2005,4
South Sudan,Aweil Centre,2005-05-01,2005-05,-0.45152292536231775,2005,5
South Sudan,Aweil Centre,2005-06-01,2005-06,-0.18904379360657897,2005,6
South Sudan,Aweil Centre,2005-07-01,2005-07,-0.15234890918818178,2005,7
South Sudan,Aweil Centre,2005-08-01,2005-08,-0.13418592762014867,2005,8
South Sudan,Aweil Centre,2005-09-01,2005-09,-0.540260219313907,2005,9
South Sudan,Aweil Centre,2005-10-01,2005-10,-0.9326846943236179,2005,10
South Sudan,Aweil Centre,2005-11-01,2005-11,-1.355900510468019,2005,11
South Sudan,Aweil Centre,2005-12-01,2005-12,-1.585692364979816,2005,12
South Sudan,Aweil Centre,2006-01-01,2006-01,-1.0350273571989863,2006,1
South Sudan,Aweil Centre,2006-02-01,2006-02,-0.6250946042627659,2006,2
South Sudan,Aweil Centre,2006-03-01,2006-03,-0.21839579363118622,2006,3
South Sudan,Aweil Centre,2006-04-01,2006-04,-1.0122304953303034,2006,4
South Sudan,Aweil Centre,2006-05-01,2006-05,-0.558268700286032,2006,5
South Sudan,Aweil Centre,2006-06-01,2006-06,-0.25100214635910184,2006,6
South Sudan,Aweil Centre,2006-07-01,2006-07,-0.0073868431565629,2006,7
South Sudan,Aweil Centre,2006-08-01,2006-08,-0.2301120899587626,2006,8
South Sudan,Aweil Centre,2006-09-01,2006-09,-0.9017636923560463,2006,9
South Sudan,Aweil Centre,2006-10-01,2006-10,-0.6561868308487396,2006,10
South Sudan,Aweil Centre,2006-11-01,2006-11,-0.18378560680714728,2006,11
South Sudan,Aweil Centre,2006-12-01,2006-12,0.14620931107538612,2006,12
South Sudan,Aweil Centre,2007-01-01,2007-01,0.06638391892536778,2007,1
South Sudan,Aweil Centre,2007-02-01,2007-02,0.11859561066465443,2007,2
South Sudan,Aweil Centre,2007-03-01,2007-03,0.41871848439865217,2007,3
South Sudan,Aweil Centre,2007-04-01,2007-04,0.7513027793107772,2007,4
South Sudan,Aweil Centre,2007-05-01,2007-05,0.7708318005561907,2007,5
South Sudan,Aweil Centre,2007-06-01,2007-06,0.7238031682283629,2007,6
South Sudan,Aweil Centre,2007-07-01,2007-07,0.47945852903854397,2007,7
South Sudan,Aweil Centre,2007-08-01,2007-08,-0.5887228759828463,2007,8
South Sudan,Aweil Centre,2007-09-01,2007-09,-1.5382713572844322,2007,9
South Sudan,Aweil Centre,2007-10-01,2007-10,-1.3702909479772363,2007,10
South Sudan,Aweil Centre,2007-11-01,2007-11,-1.2431229239845942,2007,11
South Sudan,Aweil Centre,2007-12-01,2007-12,-0.9755982630206812,2007,12
South Sudan,Aweil Centre,2008-01-01,2008-01,-0.39642064058485693,2008,1
South Sudan,Aweil Centre,2008-02-01,2008-02,0.014726120329420863,2008,2
South Sudan,Aweil Centre,2008-03-01,2008-03,0.6113783075382189,2008,3
South Sudan,Aweil Centre,2008-04-01,2008-04,1.8231964361184845,2008,4
South Sudan,Aweil Centre,2008-05-01,2008-05,1.8948022321956421,2008,5
South Sudan,Aweil Centre,2008-06-01,2008-06,1.57293579030695,2008,6
South Sudan,Aweil Centre,2008-07-01,2008-07,0.6671601589021273,2008,7
South Sudan,Aweil Centre,2008-08-01,2008-08,-0.8031394948278304,2008,8
South Sudan,Aweil Centre,2008-09-01,2008-09,-2.0069696781611213,2008,9
South Sudan,Aweil Centre,2008-10-01,2008-10,-2.140613985925312,2008,10
South Sudan,Aweil Centre,2008-11-01,2008-11,-1.841762547061327,2008,11
South Sudan,Aweil Centre,2008-12-01,2008-12,-0.976525536082649,2008,12
South Sudan,Aweil Centre,2009-01-01,2009-01,0.9451776666424138,2009,1
South Sudan,Aweil Centre,2009-02-01,2009-02,1.6368098179983814,2009,2
South Sudan,Aweil Centre,2009-03-01,2009-03,0.7614749872466992,2009,3
South Sudan,Aweil Centre,2009-04-01,2009-04,1.1536203237765044,2009,4
South Sudan,Aweil Centre,2009-05-01,2009-05,0.32908904692838936,2009,5
South Sudan,Aweil Centre,2009-06-01,2009-06,-1.3366666635496645,2009,6
South Sudan,Aweil Centre,2009-07-01,2009-07,-3.0172984333877,2009,7
South Sudan,Aweil Centre,2009-08-01,2009-08,-3.014759608717477,2009,8
South Sudan,Aweil Centre,2009-09-01,2009-09,-1.1512787729007772,2009,9
South Sudan,Aweil Centre,2009-10-01,2009-10,-0.3056040780741731,2009,10
South Sudan,Aweil Centre,2009-11-01,2009-11,-0.305792898431934,2009,11
South Sudan,Aweil Centre,2009-12-01,2009-12,-0.5788387318003075,2009,12
South Sudan,Aweil Centre,2010-01-01,2010-01,-0.6782479144568807,2010,1
South Sudan,Aweil Centre,2010-02-01,2010-02,-0.358778248506877,2010,2
South Sudan,Aweil Centre,2010-03-01,2010-03,0.058500878586737276,2010,3
South Sudan,Aweil Centre,2010-04-01,2010-04,-0.5253641747969576,2010,4
South Sudan,Aweil Centre,2010-05-01,2010-05,-0.4940777935413541,2010,5
South Sudan,Aweil Centre,2010-06-01,2010-06,-0.6410614278615374,2010,6
South Sudan,Aweil Centre,2010-07-01,2010-07,-0.6043667781584423,2010,7
South Sudan,Aweil Centre,2010-08-01,2010-08,-0.14711426890319762,2010,8
South Sudan,Aweil Centre,2010-09-01,2010-09,-0.010254923089687966,2010,9
South Sudan,Aweil Centre,2010-10-01,2010-10,0.31195819789220874,2010,10
South Sudan,Aweil Centre,2010-11-01,2010-11,0.2619819049273076,2010,11
South Sudan,Aweil Centre,2010-12-01,2010-12,-0.04209152763942505,2010,12
South Sudan,Aweil Centre,2011-01-01,2011-01,-0.3156367356619949,2011,1
South Sudan,Aweil Centre,2011-02-01,2011-02,-0.5242744531271099,2011,2
South Sudan,Aweil Centre,2011-03-01,2011-03,-0.14988641423535534,2011,3
